119148,PRÁTICA DE CIRCUITOS ELETRÔNICOS 1                                    ,2,E ,MARIANA COSTA BERNARDES MATIAS
118010,FISICA 1 EXPERIMENTAL                                                 ,2,EE,LINDOMAR BOMFIM DE CARVALHO
116301,COMPUTACAO BASICA                                                     ,6,EE,FABRICIO ATAIDES BRAZ
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,EE,MARIA DEL PILAR HIDALGO FALLA
199176,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR                           ,6,F ,CRISTIAN VENDITTOZZI
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,F ,LOURDES MATTOS BRASIL
119148,PRÁTICA DE CIRCUITOS ELETRÔNICOS 1                                    ,2,F ,JOSE FELICIO DA SILVA
193861,PROJETO INTEGRADOR DE ENGENHARIA 1                                    ,4,F ,GIOVANNI ALMEIDA SANTOS
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,F ,VOLKER FRANCO STEIER
201634,ELETRICIDADE APLICADA                                                 ,6,F ,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA
168203,FENOMENOS DE TRANSPORTE                                               ,5,F ,JHON NERO VAZ GOULART
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,F ,EMMANUEL PACHECO ROCHA LIMA
168203,FENOMENOS DE TRANSPORTE                                               ,5,F ,FELIPE CHAGAS STORTI
201634,ELETRICIDADE APLICADA                                                 ,6,F ,FLÁVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
116301,COMPUTACAO BASICA                                                     ,6,FF,NILTON CORREIA DA SILVA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,FF,LINDOMAR BOMFIM DE CARVALHO
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,FF,MARCELO BENTO DA SILVA
107409,TÓPICOS ESPECIAIS EM JOGOS DIGITAIS                                   ,4,FG,FABIO MACEDO MENDES
201634,ELETRICIDADE APLICADA                                                 ,6,G ,LOANA NUNES VELASCO
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,G ,RODRIGO ARBEY MUNOZ MENESES
201634,ELETRICIDADE APLICADA                                                 ,6,G ,FLÁVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,G ,MARCUS VINÍCIUS CHAFFIM COSTA
168203,FENOMENOS DE TRANSPORTE                                               ,5,G ,JHON NERO VAZ GOULART
119148,PRÁTICA DE CIRCUITOS ELETRÔNICOS 1                                    ,2,G ,MARCUS VINÍCIUS CHAFFIM COSTA
168203,FENOMENOS DE TRANSPORTE                                               ,5,G ,FELIPE CHAGAS STORTI
118010,FISICA 1 EXPERIMENTAL                                                 ,2,GG,LEANDRO XAVIER CARDOSO
201634,ELETRICIDADE APLICADA                                                 ,6,H ,FLÁVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,H ,LOURDES MATTOS BRASIL
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,H ,RODRIGO ARBEY MUNOZ MENESES
201634,ELETRICIDADE APLICADA                                                 ,6,H ,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA
168203,FENOMENOS DE TRANSPORTE                                               ,5,H ,FELIPE CHAGAS STORTI
168203,FENOMENOS DE TRANSPORTE                                               ,5,H ,JHON NERO VAZ GOULART
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,H ,VOLKER FRANCO STEIER
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,HH,MARCELO BENTO DA SILVA
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,I ,HENRIQUE MARRA TAIRA MENEGAZ
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,I ,VOLKER FRANCO STEIER
201634,ELETRICIDADE APLICADA                                                 ,6,I ,FLÁVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,I ,RODRIGO ARBEY MUNOZ MENESES
201634,ELETRICIDADE APLICADA                                                 ,6,I ,HENRIQUE MARRA TAIRA MENEGAZ
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,II,FELIX MARTIN CARBAJAL GAMARRA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,II,GABRIELA CUNHA POSSA
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,J ,VOLKER FRANCO STEIER
201634,ELETRICIDADE APLICADA                                                 ,6,J ,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA
201634,ELETRICIDADE APLICADA                                                 ,6,J ,RENAN UTIDA FERREIRA
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,J ,HENRIQUE MARRA TAIRA MENEGAZ
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,J ,RODRIGO ARBEY MUNOZ MENESES
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,JJ,FELIX MARTIN CARBAJAL GAMARRA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,JJ,LEANDRO XAVIER CARDOSO
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,K ,SANDRA MARIA DA LUZ
201634,ELETRICIDADE APLICADA                                                 ,6,K ,HENRIQUE MARRA TAIRA MENEGAZ
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,K ,LOURDES MATTOS BRASIL
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,K ,RODRIGO ARBEY MUNOZ MENESES
201634,ELETRICIDADE APLICADA                                                 ,6,K ,RENAN UTIDA FERREIRA
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,KK,FELIX MARTIN CARBAJAL GAMARRA
201634,ELETRICIDADE APLICADA                                                 ,6,L ,RENAN UTIDA FERREIRA
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,L ,RODRIGO ARBEY MUNOZ MENESES
193658,MATERIAIS DE CONSTRUÇÃO DE ENGENHARIA                                 ,4,L ,SANDRA MARIA DA LUZ
119466,PRÁTICA DE ELETRÔNICA DIGITAL 1                                       ,2,L ,MARIANA COSTA BERNARDES MATIAS
118010,FISICA 1 EXPERIMENTAL                                                 ,2,LL,WYTLER CORDEIRO DOS SANTOS
114634,QUIMICA GERAL EXPERIMENTAL                                            ,2,LL,MARCELO BENTO DA SILVA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,MM,RODRIGO ANDRES MIRANDA CERDA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,NN,WYTLER CORDEIRO DOS SANTOS
118001,FISICA 1                                                              ,4,O ,RAFAEL MORGADO SILVA
118001,FISICA 1                                                              ,4,P ,GABRIELA CUNHA POSSA
118010,FISICA 1 EXPERIMENTAL                                                 ,2,PP,GABRIELA CUNHA POSSA
118001,FISICA 1                                                              ,4,Q ,RONNI GERALDO GOMES DE AMORIM
